"ID","AGE","HOME","HINC","GENDER","MEDAGE","MEDPPH","MEDHVAL","MEDINC","MEDEDUC","NUMPROM","NUMPRM12","RAMNTALL","NGIFTALL","MAXRAMNT","LASTGIFT","TDON","RFA_96"
996,64,1,5,"F",47,179,725,335,120,49,13,124,10,20,20,17.0000000000001,"S2F"
997,48,NA,NA,NA,44,199,1586,641,152,51,10,60,6,15,15,21,"A1F"
998,72,1,3,"F",39,205,460,327,120,76,13,210,12,25,25,21,"A1G"
1000,66,1,4,"F",36,235,551,337,120,47,14,64,8,15,10,15,"A1F"
1002,62,0,3,"M",36,137,1688,349,160,25,13,40,5,10,10,18,"A3E"
1009,73,NA,4,"M",43,188,386,165,120,73,13,174,18,16,10,18,"S2F"
1010,71,NA,NA,NA,38,178,947,479,127,51,10,87,6,20,20,26.0000000000001,"A1F"
1011,53,1,4,"M",34,180,578,196,120,57,13,142,17,50,15,17.0000000000001,"S2G"
1015,37,NA,NA,"F",36,229,779,244,120,33,11,35,3,15,15,16.0000000000001,"A1F"
1016,73,1,5,"M",69,105,993,317,143,24,13,28,3,16,7,16.0000000000001,"A2F"
1022,48,NA,NA,"F",42,194,739,340,124,58,13,137,11,17,15,18,"A1F"
1025,45,1,7,"M",41,168,826,322,140,27,13,55,3,25,25,19.0000000000001,"A2G"
1027,58,NA,NA,"M",36,227,262,272,120,56,13,80,6,20,15,18,"A1F"
1031,86,1,2,"F",32,168,389,190,120,58,11,71,28,5,5,21,"S4D"
1034,52,1,7,"F",34,224,1195,454,127,13,10,20,1,20,20,17.0000000000001,"F1F"
1037,73,0,2,"M",47,166,484,185,120,66,13,167,17,16,16,20.0000000000001,"A1F"
1040,72,1,3,"F",43,176,372,169,120,67,13,240,11,40,25,22.0000000000001,"A1G"
1047,72,0,5,"F",45,183,963,436,134,13,11,15,1,15,15,16.0000000000001,"F1F"
1048,40,1,5,"F",33,206,521,318,120,26,12,36,3,20,20,15,"A2F"
1070,59,0,3,"U",37,215,590,292,121,68,13,98,13,15,15,19.0000000000001,"A1F"
1074,59,1,5,"M",43,185,746,468,140,40,12,46,6,13,11,20.0000000000001,"A3E"
1075,71,1,3,"F",44,203,684,355,123,66,16,129,12,12,12,15,"A3E"
1078,38,1,6,"M",43,242,1755,692,160,33,13,65,3,30,30,20.0000000000001,"A1G"
1080,78,0,1,"F",42,183,528,201,120,53,14,68.08,6,18,10,15,"A3F"
1083,49,1,4,"F",29,136,475,169,123,40,11,57,5,15,15,25.0000000000001,"A1F"
1098,72,1,5,"M",46,173,296,249,120,90,27,104,15,16,0,10.0000000000001,"S3F"
1100,76,0,1,"M",47,168,226,212,120,66,13,149,12,19,19,18,"A1F"
1104,79,0,1,"F",45,206,852,468,122,61,11,160,7,45,18,26.0000000000001,"A1F"
1105,62,1,1,"F",41,178,697,270,120,23,9,25,2,15,15,26.0000000000001,"A1F"
1113,81,1,5,"F",41,155,786,338,140,50,10,100,7,20,17,17.0000000000001,"A1F"
1117,74,1,3,"M",53,169,534,197,120,31,11,33,4,15,15,15,"A1F"
1120,58,0,2,"M",38,248,679,371,120,28,14,50,2,30,30,16.0000000000001,"A1G"
1132,44,1,7,"F",0,0,0,0,0,37,13,65,3,25,25,18,"A1G"
1152,74,1,2,"F",42,205,283,123,120,52,10,56,4,23,23,26.0000000000001,"A1F"
1153,58,1,5,"F",38,212,2123,407,137,37,13,62,10,10,7,19.0000000000001,"S3E"
1158,38,0,3,"F",50,139,350,120,120,59,29,124,10,35,35,10.0000000000001,"S4E"
1159,64,1,3,"F",38,235,645,394,120,37,11,98,14,11,8,19.0000000000001,"S4E"
1161,69,1,5,"M",48,177,1055,275,135,25,13,100,4,25,25,18,"A3G"
1164,39,0,3,"M",44,194,546,291,120,21,10,25,2,15,15,16.0000000000001,"A1F"
1168,80,1,2,"F",40,238,659,327,123,59,11,85,15,11,11,22.0000000000001,"A1E"
1169,76,1,4,"M",42,209,716,354,121,21,9,40,2,20,20,25.0000000000001,"A1F"
1170,32,0,6,"M",40,176,801,360,138,52,10,155,6,30,30,27,"A1G"
1171,61,1,5,"U",34,190,735,311,120,67,13,103,13,15,10,19.0000000000001,"A2F"
1172,76,1,5,"M",50,218,861,267,120,14,11,20,1,20,20,17.0000000000001,"F1F"
1175,91,1,1,"M",39,214,488,245,120,55,13,95,8,20,20,18,"A1F"
1180,66,1,1,"F",0,0,0,0,0,32,12,45,3,20,20,19.0000000000001,"A2F"
1183,63,1,1,"M",60,106,298,164,120,67,13,111.06,15,13,13,16.0000000000001,"A2E"
1185,61,0,3,"M",46,160,406,243,120,76,13,187,11,25,15,17.0000000000001,"A1F"
1189,77,1,1,"F",45,195,874,411,133,59,9,84,7,20,20,26.0000000000001,"A1F"
1191,70,NA,NA,"F",39,228,1952,343,120,71,12,134.5,18,12,10,15,"A1E"
1193,66,1,4,"F",49,183,498,275,120,57,13,155,13,15,15,18,"A1F"
1201,62,1,3,"F",38,252,602,287,129,62,12,115,10,21,21,20.0000000000001,"A1F"
1211,79,1,2,"F",37,187,1135,358,120,74,11,151,23,12,9,15,"S4E"
1213,44,NA,NA,"F",38,187,426,248,120,40,13,46,11,6,6,17.0000000000001,"A4D"
1216,70,1,1,"F",41,236,638,373,120,34,11,35,2,25,25,24,"A1G"
1219,42,1,7,"F",38,189,1149,420,120,70,13,150,25,8,7,17.0000000000001,"S4D"
1222,52,NA,NA,"F",30,116,2333,386,160,75,13,185,15,20,20,19.0000000000001,"A1F"
1225,30,1,5,"F",33,175,945,353,134,86,33,204,23,20,10,13.0000000000001,"A4E"
1229,67,1,1,"F",36,149,774,272,129,79,12,104,28,10,6,15,"S4C"
1231,62,1,5,"F",51,131,1542,265,133,13,11,15,1,15,15,16.0000000000001,"F1F"
1232,71,1,6,"F",43,205,1377,598,144,65,12,265,11,40,20,24,"A1F"
1233,44,0,4,"M",39,214,446,283,120,28,14,80,5,20,20,15,"A3F"
1236,46,0,1,"F",43,129,475,115,120,25,13,45,3,25,25,18,"A1G"
1247,77,1,4,"M",39,193,1709,393,123,60,13,132,8,22,22,18,"A1F"
1250,79,0,2,"M",46,183,283,172,120,75,13,134.5,43,5,5,17.0000000000001,"S4D"
1254,93,0,2,"M",44,182,269,209,120,60,11,80,7,17,15,18,"A1F"
1256,61,1,3,"M",39,148,597,163,120,28,13,55,4,20,15,17.0000000000001,"A2F"
1259,68,0,2,"F",52,151,2021,325,120,78,13,289,24,30,10,23.0000000000001,"S2E"
1260,45,1,4,"F",34,193,722,366,133,17,11,25,1,25,25,21,"N1G"
1261,80,1,3,"M",38,182,506,302,123,18,13,63,2,50,50,17.0000000000001,"N2G"
1263,24,1,5,"M",36,268,553,313,120,71,13,230.5,28,14,7.5,17.0000000000001,"S3E"
1266,53,1,6,"M",63,73,3333,390,140,49,7,129,6,35,35,15,"A1G"
1272,40,1,4,"F",36,236,895,489,135,27,14,32,5,8,8,16.0000000000001,"A4D"
1280,55,1,1,"F",59,146,620,257,120,55,11,84,8,17,10,24,"A2F"
1282,91,1,5,"M",51,154,813,261,126,16,8,15,1,15,15,24,"N1F"
1285,78,1,6,"M",44,169,4147,629,158,53,11,87,7,15,15,20.0000000000001,"A1F"
1288,86,0,1,"F",78,58,875,123,120,63,12,101,12,15,15,15,"A1E"
1290,48,0,2,"F",39,217,475,230,116,24,12,58,5,16,16,18,"A2F"
1291,59,1,6,"F",43,248,930,521,151,48,11,65,7,25,25,25.0000000000001,"A1G"
1292,74,0,4,"F",43,187,323,152,120,25,12,27,5,7,7,18,"A4D"
1294,81,1,2,"F",40,179,661,304,120,49,14,93,7,25,21,22.0000000000001,"A1F"
1299,65,1,5,"F",41,195,367,274,120,68,13,94,12,15,10,18,"A1E"
1311,81,1,2,"M",42,290,1591,836,160,75,14,135,18,12,12,21,"A1E"
1319,34,1,5,"M",48,147,1171,272,120,34,12,44,5,12,10,19.0000000000001,"A3E"
1329,66,1,3,"F",38,134,3939,418,140,84,21,391,21,50,17,9,"F1F"
1330,30,1,2,"M",39,313,266,121,89,13,10,15,1,15,15,17.0000000000001,"F1F"
1342,92,1,5,"M",41,216,1118,328,120,66,13,116,11,16,16,18,"A1F"
1345,39,1,6,"U",64,140,3417,763,139,76,15,163,13,30,30,18,"A1G"
1346,75,NA,NA,"F",64,111,1679,341,122,81,13,176,31,10,10,18,"S3E"
1349,40,1,6,"F",36,253,1040,464,122,18,13,30,2,20,20,17.0000000000001,"N2F"
1350,47,1,6,"F",37,318,2670,739,145,80,13,600,17,50,50,21,"A2G"
1351,80,0,2,"F",42,161,391,210,120,33,12,43,5,14,8,19.0000000000001,"A3E"
1353,50,0,7,"M",41,250,591,128,120,76,12,195,20,15,10,19.0000000000001,"S3E"
1362,58,1,4,"F",49,169,273,174,120,73,13,150,14,20,17,17.0000000000001,"A1F"
1364,61,1,7,"M",48,187,917,391,140,43,13,115,4,50,15,18,"A2G"
1366,56,1,5,"M",38,167,733,134,120,22,8,32,3,20,20,18,"A1F"
1370,48,1,4,"F",39,263,1573,531,138,25,9,25,2,15,15,25.0000000000001,"A1F"
1378,64,1,5,"M",40,170,1896,402,133,56,13,266,8,60,50,17.0000000000001,"A1G"
1380,74,1,4,"F",63,151,614,231,120,57,10,112,25,8,8,16.0000000000001,"S4D"
1383,85,0,1,"M",48,159,364,182,117,77,11,167,36,7,7,18,"S3D"
1384,37,0,2,"M",39,225,548,282,120,56,14,107,7,20,20,16.0000000000001,"A3F"
1386,41,0,5,"F",43,185,454,244,120,65,10,110,20,10,5,18,"S3D"
1387,86,1,3,"M",40,208,609,339,123,21,10,25,2,20,20,18,"A1F"
1389,77,1,6,"M",38,117,3325,428,161,80,13,545,22,50,40,21,"S2G"
1393,38,1,5,"F",47,173,360,192,120,24,12,41,3,16,15,18,"A2F"
1394,64,0,1,"F",33,199,1063,284,120,33,12,45,3,20,20,20.0000000000001,"A1F"
1397,74,1,1,"F",43,175,375,260,120,72,14,196,35,10,8,17.0000000000001,"S4D"
1404,67,1,4,"F",36,220,386,196,120,34,13,64,8,12,8,15,"S2E"
1406,81,0,3,"F",54,163,576,276,120,67,13,133,14,14,14,15,"A1E"
1410,77,NA,NA,"F",41,188,582,432,140,44,9,280,10,50,50,18,"A4G"
1416,82,NA,NA,"F",51,155,3908,323,127,70,11,151,18,11,10,21,"A1E"
1417,38,0,3,"F",41,190,285,215,120,16,8,20,1,20,20,24,"N1F"
1418,52,NA,NA,"F",52,176,5956,1200,160,47,11,73,5,20,17,20.0000000000001,"A1F"
1419,81,1,7,"F",42,172,1073,338,140,70,10,242,12,40,10,25.0000000000001,"A1E"
1422,79,1,3,"M",66,143,616,256,120,65,14,117.01,13,16,16,18,"S3F"
1423,50,1,6,"M",35,292,2185,500,121,24,12,100,2,50,50,15,"A1G"
1432,79,1,3,"F",65,145,1390,386,140,26,10,40,2,20,20,18,"A1F"
1433,58,1,4,"F",38,180,2138,378,128,41,13,393,8,100,100,18,"A3G"
1435,76,1,3,"M",0,0,0,0,0,70,12,211.5,32,10,10,21,"A1E"
1441,57,1,7,"F",42,183,2485,415,144,53,8,150,7,25,24,24,"A1F"
1443,91,0,2,"F",49,164,376,178,120,45,11,65,7,10,10,15,"A3E"
1447,44,0,5,"F",42,97,1502,361,160,14,11,30,1,30,30,17.0000000000001,"F1G"
1451,79,1,5,"M",35,309,854,475,140,99,35,165,25,10,10,5.00000000000006,"S3E"
1452,81,1,2,"M",39,232,661,261,120,58,12,112,13,13,13,18,"A1E"
1457,32,1,5,"F",47,162,495,197,120,30,13,31,4,20,20,18,"A1F"
1459,71,1,4,"F",36,246,859,402,140,65,14,114,12,13,12,16.0000000000001,"S2E"
1464,47,0,4,"F",42,185,416,186,120,41,13,118,10,15,13,15,"S3E"
1466,58,1,5,"M",38,224,834,345,120,72,13,227,13,26,23,21,"A1F"
1470,74,1,4,"M",41,162,3773,453,140,17,9,25,1,25,25,24,"N1G"
1472,53,NA,NA,"F",45,177,369,146,120,67,14,178,20,18,18,15,"S3F"
1474,75,1,5,"F",41,175,706,320,120,77,14,177,21,12,10,18,"A1E"
1481,47,1,5,"M",33,189,824,224,120,25,10,30,2,20,20,26.0000000000001,"A1F"
1485,50,1,3,"F",40,234,841,308,120,32,13,48,8,14,14,16.0000000000001,"A4E"
1486,58,0,3,"F",43,177,947,269,120,36,12,60,3,20,20,20.0000000000001,"A1F"
1493,42,1,7,"F",37,201,1174,359,120,37,11,52,10,7,5,22.0000000000001,"A4D"
1494,68,1,7,"M",39,184,2642,506,135,22,11,25,2,15,15,17.0000000000001,"A1F"
1499,80,0,5,"F",39,280,936,481,140,59,12,74,13,9,7,18,"S3D"
1500,57,1,6,"M",44,191,650,368,127,69,13,165,8,30,25,18,"A1G"
1502,58,1,5,"F",44,168,420,261,120,47,15,60,8,12,12,16.0000000000001,"A4E"
1509,76,1,4,"M",61,106,1464,256,120,87,22,230,10,50,50,26.0000000000001,"A1G"
1513,51,1,3,"F",35,195,531,221,120,35,10,61,6,15,15,26.0000000000001,"A1F"
1517,74,1,3,"M",44,177,926,343,126,13,10,15,1,15,15,17.0000000000001,"F1F"
1519,67,1,4,"F",43,129,911,273,140,77,13,213,14,25,25,18,"S2G"
1522,42,NA,NA,NA,38,198,241,186,112,44,13,160,11,20,20,15,"A1F"
1524,60,0,2,"M",40,186,479,337,120,51,13,101,9,20,20,18,"A1F"
1525,61,NA,NA,"F",43,169,599,235,120,70,14,83,19,16,16,16.0000000000001,"A1F"
1532,48,NA,NA,"F",38,196,830,396,130,60,10,131,14,15,11,25.0000000000001,"A1E"
1534,44,1,4,"M",42,192,491,247,120,48,14,97,8,18,18,23.0000000000001,"A3F"
1543,72,1,2,"M",42,196,362,190,110,41,29,37,8,6,5,13.0000000000001,"A4D"
1545,93,0,1,"F",63,73,1443,99,120,74,13,160,17,15,15,18,"A1F"
1546,73,NA,NA,"M",49,168,478,306,120,66,13,91,11,12,10,18,"A2E"
1548,66,1,2,"F",44,162,425,199,120,34,12,61,5,16,16,19.0000000000001,"S2F"
1556,78,NA,NA,"F",39,90,421,143,120,76,12,139,43,15,5,15,"S4F"
1575,50,0,3,"F",46,168,390,257,120,42,15,87,6,20,20,15,"A2F"
1576,76,1,1,"M",37,248,1544,550,140,65,13,241,12,30,20,22.0000000000001,"A1F"
1580,76,0,5,"M",41,175,745,259,130,45,20,87,6,25,25,6,"A1F"
1584,76,NA,NA,"F",31,214,903,362,120,45,10,60,5,15,15,18,"A1F"
1586,80,1,2,"M",34,372,1741,416,112,77,33,270,20,32,32,16.0000000000001,"S3F"
1588,66,1,3,"F",45,173,571,295,120,20,12,22,3,10,7,15,"N3E"
1592,38,1,4,"M",35,199,645,324,120,33,12,57,6,20,10,16.0000000000001,"A3E"
1593,69,NA,NA,"M",45,170,759,349,123,58,12,84,9,20,20,21,"A1F"
1594,76,0,2,"F",41,186,743,315,120,53,12,82,8,15,15,22.0000000000001,"A1F"
1597,81,NA,NA,"M",45,186,5833,886,160,44,11,92,7,20,20,26.0000000000001,"A1F"
1598,42,1,3,"F",33,154,666,337,132,51,14,90,10,16,15,15,"A1F"
1599,71,0,1,"F",65,136,1069,411,148,103,21,248,24,15,15,4.00000000000011,"A1E"
1600,95,0,1,"U",45,95,1603,339,160,73,13,110,13,15,15,18,"A1F"
1607,65,1,2,"F",50,169,440,164,120,61,32,128,10,16,12,5.00000000000006,"A3F"
1608,58,1,2,"F",42,168,666,294,120,25,10,40,2,20,20,22.0000000000001,"A1F"
1609,40,0,3,"M",37,166,648,212,120,26,11,65,2,40,40,26.0000000000001,"A1G"
1610,40,0,5,"M",43,188,1613,489,131,29,10,25,3,15,15,18,"A1F"
1613,75,NA,NA,"F",44,87,4250,442,148,48,13,85,7,30,30,17.0000000000001,"A1G"
1621,68,1,3,"F",47,201,816,348,120,53,13,90,8,20,20,19.0000000000001,"A1F"
1625,77,1,6,"F",38,168,422,120,107,64,11,138,16,14,10,17.0000000000001,"A1E"
1629,92,1,4,"F",43,91,431,258,139,45,13,77,7,15,12,17.0000000000001,"A2F"
1632,35,1,6,"M",33,238,656,379,140,19,13,40,2,20,20,17.0000000000001,"N2F"
1633,40,1,5,"F",36,259,596,299,120,77,14,205,17,15,14,16.0000000000001,"S4E"
1635,54,0,5,"M",40,239,665,272,120,27,12,32,4,11,9,21,"A3E"
1636,72,1,5,"M",39,225,470,265,120,15,13,15,1,15,15,16.0000000000001,"F1F"
1641,66,1,6,"F",40,202,1841,474,140,28,11,59,7,11,8,19.0000000000001,"S4E"
1652,70,1,1,"F",43,174,191,160,111,53,12,73,6,25,25,15,"A1G"
1654,79,0,1,"M",42,186,473,297,120,75,11,94,34,10,10,18,"A1E"
1665,52,1,4,"M",41,184,1066,321,130,13,10,15,1,15,15,17.0000000000001,"F1F"
1666,79,NA,NA,NA,36,188,738,369,141,68,24,92,10,32,0,7.00000000000011,"A2G"
1671,23,0,2,"M",45,184,559,249,120,54,12,95,6,25,25,24,"A1G"
1672,50,1,6,"F",38,321,875,474,136,71,13,150,11,30,30,19.0000000000001,"A1G"
1674,38,1,2,"M",40,169,719,258,121,26,13,32,5,8,8,16.0000000000001,"A4D"
1680,62,1,7,"F",39,199,1436,308,120,23,10,26,2,21,21,21,"A1F"
1682,54,1,5,"F",45,171,540,294,120,33,8,60,7,20,20,26.0000000000001,"A1F"
1688,32,1,6,"F",35,265,824,356,120,66,14,294,19,43,15,15,"A4G"
1690,76,1,7,"M",46,235,1706,680,148,54,11,230,10,50,10,24,"A1E"
1692,42,1,5,"F",37,155,598,281,120,22,10,30,2,20,20,22.0000000000001,"A1F"
1697,58,0,1,"M",37,172,579,253,120,39,13,65,8,11,10,15,"A4E"
1700,50,1,3,"F",39,195,697,320,120,50,13,175,5,45,45,17.0000000000001,"A1G"
1703,70,1,2,"F",39,203,345,191,120,85,13,225.5,30,13,13,21,"S2E"
1709,86,1,7,"F",55,149,573,126,120,67,14,214,10,39,28,20.0000000000001,"A4G"
1712,47,1,1,"F",36,225,2230,258,120,61,12,220,9,35,35,24,"A1G"
1713,84,1,4,"M",58,155,592,224,120,74,12,243,20,20,20,16.0000000000001,"A1F"
1714,82,1,5,"F",39,212,1010,469,140,67,13,208,19,16,16,18,"S3F"
1715,80,1,5,"M",43,204,3015,540,140,21,12,23,3,11,7,19.0000000000001,"N3E"
1725,65,1,7,"U",43,88,2250,469,160,39,13,78,7,22,3,15,"A3F"
1728,74,1,2,"M",45,130,583,233,120,60,13,128,12,15,13,20.0000000000001,"A2E"
1730,86,0,3,"M",42,193,740,373,120,107,28,206,23,15,14,16.0000000000001,"A1E"
1734,75,1,5,"F",40,200,733,483,148,50,8,389,10,62,25,22.0000000000001,"A1G"
1737,48,1,5,"F",38,176,315,222,120,68,13,169,18,11,10,19.0000000000001,"S2E"
1739,40,1,7,"F",41,224,745,255,120,31,12,30,3,15,15,16.0000000000001,"A1F"
1744,76,1,4,"M",43,245,1468,685,152,63,16,321,23,18,14,18,"S4F"
1750,62,0,5,"F",56,139,189,143,120,70,15,235,21,18,17,18,"S4F"
1758,51,1,7,"F",43,193,756,393,120,23,13,36,4,11,10,15,"A3E"
1760,71,1,6,"M",36,272,1541,499,130,120,33,618,31,35,21,5.00000000000006,"A1F"
1768,56,NA,NA,"M",29,237,590,241,120,39,11,50,4,20,20,20.0000000000001,"A2F"
1769,60,1,5,"M",39,131,633,230,121,30,10,35,2,30,30,26.0000000000001,"A1G"
1773,91,1,2,"M",44,172,569,256,127,63,5,59,17,6,6,19.0000000000001,"S3D"
1775,66,1,3,"F",58,147,488,306,120,38,12,80,6,20,15,23.0000000000001,"A1F"
1780,58,1,4,"F",48,153,383,111,120,15,12,25,1,25,25,17.0000000000001,"F1G"
1781,83,1,2,"M",43,176,640,356,125,65,13,74,9,15,15,19.0000000000001,"A1F"
1783,89,NA,NA,"F",40,299,868,498,140,61,14,200,25,10,8,17.0000000000001,"S4D"
1786,55,1,4,"M",39,189,385,206,120,43,12,55,5,15,15,18,"A2F"
1788,43,1,5,"M",44,167,1239,457,140,27,13,36,4,13,13,16.0000000000001,"A3E"
1795,54,0,5,"F",43,148,961,295,132,26,13,35,2,25,25,17.0000000000001,"A1G"
1796,46,1,5,"F",47,178,349,262,120,20,10,25,2,20,20,17.0000000000001,"A1F"
1797,55,1,5,"M",45,159,534,224,140,34,8,120,11,25,10,19.0000000000001,"A2G"
1798,35,NA,NA,"M",43,181,555,303,120,58,13,108,7,25,15,18,"A1F"
1801,38,1,2,"M",51,163,316,230,120,74,12,100,22,10,10,18,"A1E"
1806,38,1,6,"F",40,202,831,363,128,69,13,127,13,16,16,17.0000000000001,"A1F"
1813,59,1,4,"F",48,159,460,247,120,47,13,67,6,20,15,16.0000000000001,"A2F"
1818,37,0,5,"F",43,253,1116,464,120,44,13,70,5,20,15,17.0000000000001,"A1F"
1823,68,1,4,"F",47,160,433,220,120,83,11,301,47,9,6,15,"S4D"
1828,49,NA,NA,"F",42,187,821,448,139,39,12,41,4,15,15,15,"A1F"
1837,32,0,1,"F",42,190,596,283,120,57,13,111,11,15,15,17.0000000000001,"A1F"
1839,76,1,4,"M",40,190,956,429,141,55,13,81,7,16,16,18,"A1F"
1842,40,1,6,"F",41,224,2399,487,131,73,13,365,24,25,20,18,"A1F"
1843,72,1,3,"F",38,248,456,356,120,63,13,80,10,15,10,18,"A2E"
1844,50,1,6,"F",42,247,1172,492,120,19,11,32,2,17,17,15,"N1F"
1852,54,1,6,"M",42,218,498,372,120,26,14,51,3,19,17,16.0000000000001,"A2F"
1855,59,1,5,"F",34,185,715,370,135,21,12,30,4,10,8,17.0000000000001,"N4E"
1860,74,1,2,"M",38,363,289,79,89,38,14,66,5,20,17,18,"A3F"
1862,32,1,6,"M",41,173,1107,467,151,22,10,40,2,20,20,24,"A1F"
1867,68,NA,NA,NA,47,171,507,194,120,17,11,25,1,25,25,20.0000000000001,"F1G"
1870,52,1,5,"M",33,206,569,280,144,48,26,95,8,25,25,9,"A1G"
1871,31,0,4,"F",36,170,668,278,134,34,13,105,11,12,10,17.0000000000001,"S4E"
1877,57,1,6,"F",56,124,453,197,120,48,13,143,9,25,25,18,"A1G"
1878,56,1,6,"F",36,245,617,359,137,41,12,50,10,5,5,18,"A4D"
1882,40,1,3,"F",39,180,700,308,120,53,13,65,16,5,4,16.0000000000001,"S4D"
1883,49,1,4,"M",42,198,408,220,120,21,10,30,2,20,20,18,"A1F"
1884,59,1,5,"M",42,203,610,267,120,59,12,170,21,12,10,15,"S3E"
1885,66,1,2,"M",41,183,710,357,120,63,11,132,17,13,5,18,"S4E"
1891,46,1,5,"F",40,232,971,509,160,32,9,25,2,15,15,25.0000000000001,"A1F"
1893,56,1,6,"F",42,241,1234,497,139,74,10,101,20,7,7,20.0000000000001,"S3D"
1898,79,1,5,"M",52,138,686,255,120,34,13,45,3,25,25,18,"A1G"
1899,75,NA,NA,"F",39,165,1212,303,140,16,11,25,1,25,25,21,"N1G"
1906,81,1,1,"F",32,361,1589,389,120,64,12,100,18,13,5,16.0000000000001,"A4D"
1907,48,1,7,"F",38,157,2933,524,140,74,13,166,12,25,25,16.0000000000001,"S2G"
1911,61,0,2,"F",37,119,596,269,129,53,14,81,9,12,12,16.0000000000001,"A4E"
1912,78,1,5,"F",36,166,310,269,121,59,13,120,19,10,10,17.0000000000001,"S4E"
1921,75,1,4,"F",34,157,660,184,127,72,13,215,14,21,21,17.0000000000001,"S3F"
1930,83,1,6,"M",52,174,935,565,160,64,11,114,8,25,25,24,"A1G"
1932,60,0,2,"F",32,184,647,169,120,14,12,20,1,20,20,16.0000000000001,"F1F"
1933,70,0,6,"M",40,194,661,316,120,76,14,327,21,25,10,18,"S4G"
1937,80,NA,3,"M",46,179,505,261,120,61,9,120,15,12,10,17.0000000000001,"A2E"
1941,73,1,5,"M",47,158,1169,475,140,46,16,105,4,30,30,18,"A1G"
1948,46,1,5,"M",38,157,621,350,137,12,10,15,1,15,15,17.0000000000001,"F1F"
1949,74,1,5,"F",43,221,825,395,140,103,16,297,31,15,10,22.0000000000001,"A1E"
1961,75,NA,NA,"F",44,144,426,204,120,59,10,83,10,15,15,26.0000000000001,"A1F"
1962,93,NA,NA,"F",51,157,3936,575,160,30,8,51,7,15,15,18,"A1F"
1965,78,0,1,"F",45,172,387,241,120,13,8,15,1,15,15,21,"F1F"
1967,97,1,4,"F",47,191,809,423,134,75,12,139,17,12,10,15,"A1E"
1968,56,1,5,"M",41,207,928,435,120,53,14,91,9,15,15,16.0000000000001,"A2F"
1970,40,0,5,"F",41,236,892,455,134,24,9,30,2,20,20,18,"A1F"
1974,64,0,4,"F",35,246,705,404,129,30,12,101,5,25,25,24,"A3G"
1976,54,1,4,"M",39,145,668,231,125,28,11,55,3,25,15,27,"A1F"
1983,32,0,1,"F",43,175,594,417,120,63,11,137,10,20,15,17.0000000000001,"A1F"
1986,76,1,1,"M",40,245,875,425,120,73,14,146,15,17,17,17.0000000000001,"S3F"
1994,58,0,5,"M",38,214,588,297,120,63,12,82,14,10,7,16.0000000000001,"S3D"
1998,83,0,2,"F",51,152,246,205,120,66,13,119,13,15,15,17.0000000000001,"A1F"
2001,63,1,4,"M",45,212,935,625,140,39,11,34,5,10,7,16.0000000000001,"A3E"
2002,49,1,5,"F",39,179,533,301,140,30,10,30,2,15,15,23.0000000000001,"A1F"
2008,68,1,3,"F",39,182,894,207,120,26,17,63,7,10,9,16.0000000000001,"N4E"
2011,56,NA,6,"M",41,263,3931,643,128,33,12,54,5,15,10,4.00000000000011,"A2F"
2020,37,1,5,"F",39,281,2141,448,122,58,14,135,13,16,10,18,"A4E"
2023,64,1,6,"M",49,167,5863,1500,160,99,29,1225,7,250,250,4.00000000000011,"A1G"
2029,56,1,2,"M",44,181,425,308,120,73,15,140,11,20,15,16.0000000000001,"A1F"
2031,40,0,1,"F",35,201,734,350,129,40,16,59,5,20,20,15,"A2F"
2032,85,NA,NA,"F",42,197,2037,490,139,56,13,142,6,50,50,18,"A1G"
2037,50,1,7,"F",50,181,1018,566,151,28,13,35,2,25,25,21,"A1G"
2046,66,NA,NA,"F",44,193,284,167,120,63,7,90.25,23,7,5,16.0000000000001,"S3D"
2049,81,NA,NA,"M",46,169,253,175,120,33,11,33,7,5,5,15,"A4D"
2061,35,1,3,"F",32,150,858,228,140,37,16,50,5,20,20,17.0000000000001,"F1F"
2065,73,1,1,"F",41,179,1540,410,140,75,11,302,14,40,40,26.0000000000001,"A1G"
2066,78,1,5,"M",38,166,501,179,120,31,10,36,4,15,15,19.0000000000001,"A1F"
2067,75,NA,NA,"F",69,131,1633,286,120,42,15,63,4,30,3,15,"A1G"
2069,34,1,5,"F",40,262,1151,576,160,31,12,34,4,20,20,21,"A1F"
2070,49,1,5,"M",41,180,395,287,120,68,13,131,17,10,10,17.0000000000001,"S2E"
2071,69,1,7,"F",42,189,387,190,120,50,12,95.25,24,6,6,20.0000000000001,"S4D"
2074,78,0,5,"M",39,197,724,343,120,44,12,37,7,7,5,17.0000000000001,"A4D"
2075,51,1,3,"M",50,164,392,221,120,29,14,36,3,20,20,19.0000000000001,"A2F"
2081,31,1,5,"M",42,159,271,151,120,28,6,57,6,15,15,19.0000000000001,"A1F"
2083,84,0,5,"M",46,180,313,234,120,29,13,42,5,10,6,18,"A4E"
2084,74,1,3,"F",40,220,490,256,120,61,22,82,10,16,5,14.0000000000001,"A1F"
2086,80,1,3,"M",67,135,622,218,120,82,14,133,35,9,5,16.0000000000001,"S4D"
2093,66,1,7,"F",40,223,1090,558,147,25,10,35,3,15,15,20.0000000000001,"A1F"
2094,87,1,6,"M",46,152,1066,229,120,115,33,223,17,33,22,7.00000000000011,"A1F"
2096,62,NA,NA,"M",66,120,865,274,126,72,24,208,13,20,20,5.00000000000006,"A1F"
