"ID","DONR","DAMT","AGE","HOME","HINC","GENDER","MEDAGE","MEDPPH","MEDHVAL","MEDINC","MEDEDUC","NUMPROM","NUMPRM12","RAMNTALL","NGIFTALL","MAXRAMNT","LASTGIFT","TDON","RFA_96"
4446,0,0,45,1,7,"M",46,219,2896,613,130,72,10,109,15,12,12,21,"A1E"
4459,0,0,67,1,7,"M",49,163,1026,245,120,54,12,132,11,28,10,18,"A1E"
4476,1,10,81,1,5,"F",41,222,1094,412,140,74,15,111,12,15,12,16.0000000000001,"A1E"
4479,0,0,37,0,3,"M",38,178,411,260,120,62,10,90,10,15,15,23.0000000000001,"A1F"
4481,0,0,78,NA,NA,"M",56,157,393,186,120,66,13,150,10,25,25,15,"A2G"
4510,0,0,32,1,4,"M",38,184,1110,445,127,22,13,65,2,50,50,23.0000000000001,"N2G"
4519,0,0,42,0,2,"F",39,194,863,384,120,15,13,15,1,15,15,16.0000000000001,"F1F"
4537,0,0,84,1,7,"F",46,169,1723,595,160,82,13,415,14,40,30,18,"S2G"
4541,0,0,71,0,5,"M",39,206,561,267,120,61,15,145,6,35,15,18,"A1F"
4570,0,0,98,NA,NA,"F",39,163,380,222,120,72,14,105,14,12,11,18,"S2E"
4580,0,0,77,1,1,"F",44,169,806,379,140,52,10,57,5,15,15,17.0000000000001,"A1F"
4581,0,0,59,1,1,"F",37,256,653,474,120,34,13,61,9,10,6,18,"A4E"
4587,0,0,33,1,5,"F",42,180,678,335,120,18,13,26,2,16,16,16.0000000000001,"N2F"
4594,0,0,41,1,6,"F",36,271,746,403,133,33,12,37,4,20,20,21,"A2F"
4602,0,0,53,0,2,"F",52,159,290,198,120,15,10,15,1,15,15,19.0000000000001,"F1F"
4610,0,0,40,1,5,"M",40,242,1135,238,120,63,11,237,11,25,25,26.0000000000001,"A1G"
4639,0,0,73,1,5,"M",60,131,533,160,120,75,12,215,43,8,7.5,16.0000000000001,"S4D"
4655,0,0,49,NA,NA,"F",38,141,1866,364,140,41,12,60,5,15,15,18,"A1F"
4657,0,0,76,1,6,"M",39,171,1900,444,140,63,10,100,8,20,15,26.0000000000001,"A1F"
4667,0,0,82,0,2,"F",49,155,498,242,120,40,13,41,4,15,15,20.0000000000001,"A1F"
4683,0,0,82,NA,NA,"M",39,206,412,187,120,53,10,118,11,20,10,17.0000000000001,"S2F"
4685,0,0,44,1,3,"M",35,158,617,217,120,56,9,152,31,7,7,22.0000000000001,"S4D"
4697,0,0,44,0,7,"M",35,254,269,186,120,13,11,20,1,20,20,15,"F1F"
4708,0,0,53,1,5,"U",41,216,377,189,120,71,13,154,13,20,17,17.0000000000001,"A1F"
4741,0,0,50,1,6,"F",42,162,402,253,120,26,13,40,4,15,10,16.0000000000001,"A2F"
4753,0,0,70,0,2,"F",45,179,721,242,120,62,13,122,13,15,10,18,"A2F"
4769,1,15,45,NA,NA,"F",39,192,590,228,122,54,15,76,9,15,15,24,"A1F"
4779,0,0,57,1,5,"M",38,177,1226,311,141,76,12,174.07,24,10,10,19.0000000000001,"S2E"
4794,0,0,60,1,4,"M",38,275,486,141,120,48,11,64,6,15,15,20.0000000000001,"A1F"
4795,0,0,88,1,1,"M",76,70,613,177,120,57,14,75,6,25,25,16.0000000000001,"A1G"
4804,0,0,53,0,6,"F",32,252,829,438,124,52,13,79,7,15,15,19.0000000000001,"A2F"
4836,0,0,82,0,1,"F",37,138,690,264,136,61,9,82,15,10,10,24,"A1E"
4845,0,0,66,1,6,"F",46,180,399,242,120,54,9,140,11,15,15,26.0000000000001,"A1F"
4872,0,0,39,1,5,"M",42,201,677,392,120,68,14,177,13,25,25,18,"S2G"
4885,0,0,42,0,4,"F",42,251,1191,523,153,21,10,25,2,15,15,18,"A1F"
4892,0,0,34,1,4,"F",37,277,839,456,128,56,12,98,18,11,5,21,"S4D"
4899,0,0,62,NA,4,"F",40,244,896,483,120,36,12,57,4,17,15,23.0000000000001,"A3F"
4906,0,0,54,NA,NA,"F",37,322,906,528,159,42,13,50,4,20,15,21,"A1F"
4927,0,0,60,1,4,"M",48,177,1899,590,140,37,13,105,6,25,25,17.0000000000001,"A1G"
4932,0,0,56,1,5,"M",43,296,3285,751,148,78,13,259,23,20,11,19.0000000000001,"S4E"
4953,0,0,51,0,5,"F",34,186,1831,372,120,64,10,152,9,30,30,26.0000000000001,"A1G"
4974,0,0,85,1,2,"M",55,166,516,266,120,79,14,116,18,10,7,17.0000000000001,"S3E"
4975,0,0,87,1,1,"M",42,168,425,251,124,70,13,116,11,15,10,19.0000000000001,"A2E"
4977,0,0,83,1,1,"M",47,172,427,179,120,56,13,86,12,10,10,18,"S2E"
4982,0,0,76,1,2,"M",42,183,658,251,120,72,13,158,17,20,20,19.0000000000001,"S2F"
4984,0,0,47,1,3,"F",24,140,845,156,145,56,11,134,11,19,19,22.0000000000001,"A1F"
5000,0,0,82,1,5,"M",42,173,532,290,120,67,27,151,13,16,15,20.0000000000001,"S2F"
5004,0,0,48,1,5,"J",39,201,825,310,130,64,13,107,8,20,20,19.0000000000001,"A1F"
5009,0,0,84,1,5,"F",42,185,354,151,120,58,13,69,14,10,10,19.0000000000001,"A2E"
5013,0,0,71,1,2,"F",47,148,723,249,120,15,10,20,1,20,20,17.0000000000001,"F1F"
5014,0,0,84,0,2,"F",33,212,854,414,128,73,13,180,14,20,20,18,"A1F"
5051,0,0,30,NA,NA,NA,32,143,2291,290,132,11,9,20,1,20,20,19.0000000000001,"F1F"
5053,0,0,77,1,4,"F",42,209,2344,537,139,73,11,99,21,8,7,19.0000000000001,"S3D"
5068,0,0,75,1,2,"F",42,121,1222,352,160,57,13,79,8,15,10,16.0000000000001,"A3F"
5070,0,0,52,1,2,"M",39,224,1780,352,120,30,13,67,5,20,15,18,"A1F"
5072,0,0,61,1,4,"F",39,204,346,258,120,60,13,89,11,12,12,18,"A4E"
5091,0,0,68,1,5,"M",42,139,942,382,145,46,12,70,6,14,10,15,"A3E"
5092,0,0,54,NA,NA,"M",42,181,492,247,120,69,28,96,5,25,25,27,"A2G"
5151,0,0,79,NA,NA,"M",44,170,358,169,120,23,9,28,2,18,18,26.0000000000001,"A1F"
5172,0,0,47,0,2,"F",34,245,2107,374,120,67,12,190,10,30,25,26.0000000000001,"A1G"
5186,0,0,81,NA,NA,"F",43,197,595,285,120,67,11,146,17,15,12,21,"A1E"
5193,0,0,92,1,5,"F",37,162,3100,373,140,47,17,40,3,15,15,18,"A1F"
5204,0,0,48,NA,NA,"M",55,167,905,479,152,47,14,96,4,30,30,16.0000000000001,"A1G"
5231,0,0,48,1,4,"F",39,191,743,410,132,63,12,99,14,15,8,24,"A3D"
5236,0,0,48,1,5,"F",41,198,579,313,120,43,10,51,7,20,20,21,"A1F"
5243,0,0,72,NA,NA,"F",37,183,1861,295,126,62,12,134,11,17,15,21,"A1F"
5248,0,0,45,1,4,"F",39,202,1989,526,140,63,13,174,10,25,20,21,"A1F"
5268,0,0,54,1,7,"F",52,165,657,355,130,82,16,197,13,25,20,4.00000000000011,"F1F"
5275,0,0,46,1,4,"M",33,268,696,352,120,18,13,45,2,25,25,18,"N2G"
5276,0,0,41,1,5,"F",40,176,1089,207,120,42,11,37,4,15,15,20.0000000000001,"A1F"
5279,0,0,66,0,3,"M",40,170,456,223,120,58,15,164,13,20,20,17.0000000000001,"S4F"
5281,0,0,52,1,4,"U",38,141,467,239,136,55,11,65,6,15,15,20.0000000000001,"A1F"
5298,0,0,48,0,6,"F",35,263,921,497,146,63,13,170,7,36,36,19.0000000000001,"A1G"
5317,0,0,80,NA,NA,NA,37,195,383,133,120,88,16,161,16,15,14,26.0000000000001,"A1E"
5327,0,0,50,1,5,"M",39,184,406,195,120,21,9,30,2,15,15,26.0000000000001,"A1F"
5403,0,0,54,1,5,"F",47,185,948,474,120,14,12,25,1,25,25,16.0000000000001,"F1G"
5426,0,0,43,1,4,"F",46,179,713,416,122,34,12,56,4,16,15,20.0000000000001,"A2F"
5466,0,0,78,NA,NA,"F",78,88,637,184,120,70,14,164,11,20,15,18,"A1F"
5471,0,0,64,1,3,"M",43,84,1938,265,152,68,13,252,14,25,22,21,"A1F"
5480,0,0,80,0,1,"M",57,158,1049,259,120,30,11,45,4,15,15,17.0000000000001,"A1F"
5491,0,0,29,1,6,"F",38,245,624,319,120,25,14,61,5,19,10,16.0000000000001,"A4F"
5497,0,0,79,1,5,"F",46,169,1609,420,160,75,13,190.5,13,25,25,20.0000000000001,"A1G"
5502,0,0,63,1,4,"F",37,221,689,362,120,58,14,100,8,16,16,16.0000000000001,"A2F"
5504,0,0,80,NA,NA,NA,43,253,3348,775,147,60,13,129,7,30,25,18,"A2G"
5517,0,0,50,1,1,"M",41,282,871,506,120,33,11,40,3,20,15,25.0000000000001,"A1F"
5551,0,0,65,1,4,"F",37,225,737,419,121,54,11,129,9,25,20,26.0000000000001,"A1F"
5563,0,0,63,NA,7,"M",47,197,1749,775,160,17,14,45,2,25,25,5.00000000000006,"F1F"
5566,0,0,91,0,3,"M",41,205,656,368,120,68,14,74.5,30,5,2,16.0000000000001,"S4D"
5577,0,0,68,1,5,"F",44,168,731,177,120,39,9,40,4,15,15,26.0000000000001,"A1F"
5588,0,0,55,NA,NA,"M",42,118,2618,234,120,39,13,55,3,25,25,17.0000000000001,"A1G"
5597,0,0,82,1,2,"F",43,171,387,204,120,26,13,60,3,25,25,22.0000000000001,"A1G"
5601,0,0,74,0,5,"F",39,158,700,458,160,67,15,112,8,25,25,18,"A2G"
5609,0,0,78,0,2,"M",43,134,686,190,120,35,10,40,4,15,15,18,"A1F"
5611,1,7,72,0,3,"F",44,171,131,160,120,38,9,76,11,11,8,17.0000000000001,"A4E"
5614,0,0,71,1,7,"F",43,189,1969,607,140,13,11,15,1,15,15,16.0000000000001,"F1F"
5626,0,0,61,1,4,"F",50,167,160,208,120,68,13,138,12,21,21,16.0000000000001,"A1F"
5629,0,0,38,0,2,"M",35,243,512,209,120,13,8,15,1,15,15,21,"F1F"
5631,0,0,39,1,6,"F",36,157,2951,588,153,52,14,242,16,25,25,18,"S4G"
5639,0,0,70,1,1,"M",33,390,1592,249,107,61,9,115,20,20,10,26.0000000000001,"A1E"
5642,0,0,62,1,4,"F",44,172,522,319,140,56,10,108,9,20,20,26.0000000000001,"A1F"
5650,1,1,80,1,1,"M",42,246,991,493,130,33,11,45,9,5,5,17.0000000000001,"S4D"
5652,0,0,63,0,2,"M",33,216,1918,331,120,68,13,109,10,25,25,17.0000000000001,"A1G"
5658,0,0,65,1,5,"F",34,228,817,396,126,37,13,38,4,15,15,19.0000000000001,"A2F"
5673,0,0,70,0,6,"F",43,231,795,414,136,57,13,87,9,16,16,19.0000000000001,"A2F"
5684,0,0,82,1,5,"M",46,260,1643,800,146,64,8,148,17,15,10,17.0000000000001,"S4F"
5690,0,0,75,1,5,"M",44,168,412,160,120,35,13,60,3,20,20,17.0000000000001,"A1F"
5693,0,0,66,1,1,"M",0,0,0,0,0,14,12,15,1,15,15,16.0000000000001,"F1F"
5744,0,0,89,0,1,"F",48,95,1094,136,120,74,13,138,16,16,10,21,"A2E"
5748,0,0,42,0,2,"F",47,168,382,188,120,31,13,92,5,22,20,15,"A3F"
5755,0,0,92,NA,NA,"M",43,133,5806,624,160,53,11,95,5,28,28,26.0000000000001,"A1G"
5760,0,0,71,0,2,"F",42,196,483,303,120,65,12,157,10,30,30,26.0000000000001,"A1G"
5763,0,0,50,1,4,"F",35,163,563,226,120,13,8,15,1,15,15,21,"F1F"
5764,0,0,87,0,2,"M",70,137,2813,313,120,71,13,223,10,50,50,18,"S2G"
5795,0,0,59,NA,NA,"F",48,183,552,257,120,14,12,20,1,20,20,16.0000000000001,"F1F"
5800,1,4,49,1,2,"F",42,181,742,300,120,78,12,124,36,20,3,21,"S4F"
5810,0,0,52,1,5,"M",36,79,3667,269,146,14,10,25,1,25,25,22.0000000000001,"N1G"
5836,0,0,73,1,1,"M",35,216,465,224,120,73,15,208,17,25,16,20.0000000000001,"A1F"
5897,0,0,58,1,5,"M",43,188,926,403,122,30,13,73,9,10,10,17.0000000000001,"S4E"
5921,0,0,42,0,4,"M",38,255,1347,541,140,15,7,25,2,15,15,16.0000000000001,"N2F"
5926,0,0,39,1,3,"F",37,177,285,202,120,16,12,35,2,20,15,16.0000000000001,"N2F"
5978,0,0,74,1,1,"F",37,142,490,224,120,65,12,98.5,23,9,6,16.0000000000001,"S4D"
5984,0,0,44,0,3,"U",38,197,486,238,120,62,14,139,17,12,12,18,"A4E"
6018,0,0,77,1,7,"F",55,170,2685,921,160,69,13,64,23,5,4,16.0000000000001,"S3D"
6028,0,0,93,0,2,"M",44,168,559,268,120,45,14,69,14,7,5,10.0000000000001,"S4D"
6066,0,0,41,1,2,"F",42,158,311,162,120,28,11,45,2,25,25,18,"A1G"
6070,0,0,78,NA,NA,NA,50,160,600,204,120,48,15,119,6,26,25,18,"A2G"
6084,0,0,54,1,3,"M",38,189,574,288,120,51,9,73,7,19,19,27,"A1F"
6112,0,0,63,1,6,"M",47,200,5953,1298,160,53,14,92,5,35,35,16.0000000000001,"A1G"
6116,0,0,56,1,7,"M",36,168,682,264,135,15,13,20,1,20,20,16.0000000000001,"F1F"
6121,0,0,39,1,7,"M",48,170,861,377,120,53,9,56,6,15,15,24,"A1F"
6132,0,0,76,0,1,"F",63,136,594,155,120,50,12,56,8,10,10,19.0000000000001,"A3E"
6138,0,0,82,1,5,"M",41,166,1732,284,120,14,11,20,1,20,20,16.0000000000001,"F1F"
6140,0,0,47,1,4,"F",49,147,227,153,120,64,13,139,16,16,16,18,"A1F"
6158,0,0,84,0,3,"U",60,150,420,163,120,76,12,97.22,23,7,5,15,"S2D"
6177,0,0,54,1,4,"F",40,163,3414,493,134,27,9,28,2,18,18,26.0000000000001,"A1F"
6182,0,0,74,0,2,"M",65,82,632,172,126,47,11,62,5,17,17,20.0000000000001,"A2F"
6203,0,0,61,0,2,"U",38,178,1303,314,127,37,15,80,4,25,25,18,"A2G"
6204,0,0,85,1,1,"M",59,144,1295,267,120,64,12,125,14,15,10,21,"A2F"
6229,0,0,80,1,5,"F",38,176,886,498,148,27,14,60,6,15,5,16.0000000000001,"A4F"
6232,0,0,41,1,4,"M",46,183,472,235,120,49,11,125,14,17,17,24,"A1F"
6246,0,0,83,1,2,"F",41,214,516,272,120,61,13,116,10,20,20,16.0000000000001,"A1F"
6299,0,0,72,0,2,"F",41,181,792,287,120,31,12,35,4,19,19,24,"A2F"
6303,0,0,49,1,5,"M",50,192,3396,931,152,16,8,20,1,20,20,23.0000000000001,"N1F"
6321,0,0,62,1,3,"F",44,226,2879,601,140,77,14,138,16,17,17,16.0000000000001,"A1F"
6325,0,0,50,1,7,"F",37,302,1194,605,151,63,15,96,10,16,16,16.0000000000001,"A1F"
6332,0,0,48,1,6,"F",43,180,378,176,120,23,11,25,2,20,20,18,"A1F"
6334,0,0,54,0,1,"F",59,133,671,257,120,57,10,122,17,11,11,21,"A1E"
6370,0,0,59,1,6,"M",45,224,3237,676,142,57,13,215,6,50,50,20.0000000000001,"A2G"
6371,0,0,55,NA,NA,"M",37,241,2515,432,136,32,13,95,5,25,25,18,"A4G"
6378,0,0,36,1,5,"F",33,188,876,318,120,41,12,48,8,10,10,18,"A3E"
6398,0,0,76,0,1,"M",43,185,366,269,120,63,16,68,12,10,6,16.0000000000001,"A3E"
6420,0,0,89,NA,NA,"M",39,176,417,343,120,100,33,274,26,25,10,17.0000000000001,"A3F"
6445,0,0,82,1,5,"F",40,258,859,495,133,47,12,62,10,20,20,21,"A1F"
6451,0,0,78,NA,NA,"F",37,99,4273,357,160,13,8,15,1,15,15,23.0000000000001,"N1F"
6459,1,16,46,1,5,"F",39,291,2041,675,160,61,13,191,15,20,15,20.0000000000001,"S3F"
6479,0,0,43,1,2,"M",36,267,776,378,120,56,12,88,13,13,13,19.0000000000001,"S2E"
6487,0,0,74,NA,NA,"M",45,177,481,195,120,62,13,111,11,15,15,21,"S2F"
6488,0,0,83,1,2,"M",36,152,545,282,120,61,13,144,10,26,26,16.0000000000001,"A3G"
6489,0,0,54,1,1,"F",37,179,1678,393,139,26,14,53,5,20,5,18,"A4F"
6566,0,0,62,1,6,"F",40,175,3558,475,143,11,7,25,1,25,25,20.0000000000001,"F1G"
6568,0,0,66,1,2,"F",37,187,646,260,120,45,11,47,5,15,15,17.0000000000001,"A2F"
6569,0,0,63,NA,NA,"M",55,154,688,173,120,44,15,85,5,23,23,18,"A2F"
6571,0,0,44,1,7,"F",41,235,1552,462,120,30,14,100,6,20,20,18,"A4F"
6579,0,0,68,0,2,"F",40,199,502,144,120,71,15,147,9,26,26,18,"A1G"
6609,0,0,55,1,6,"F",46,183,3079,841,150,33,12,63,4,20,20,20.0000000000001,"A1F"
6631,0,0,69,NA,4,"F",52,159,655,258,120,60,12,149.5,13,20,20,22.0000000000001,"S3F"
6643,0,0,83,1,4,"M",50,172,603,401,120,44,9,47,4,20,20,26.0000000000001,"A1F"
6650,0,0,55,NA,NA,"M",40,111,863,274,160,36,13,87,3,32,32,18,"A1G"
6652,0,0,64,1,1,"F",42,197,635,279,120,33,14,32,8,5,5,16.0000000000001,"A4D"
6669,0,0,61,1,5,"F",37,190,404,241,120,15,7,20,1,20,20,24,"N1F"
6685,0,0,48,1,7,"M",50,190,3662,1051,160,12,10,20,1,20,20,18,"F1F"
6698,0,0,82,1,3,"M",43,177,1152,337,120,38,8,58,8,15,15,24,"A2F"
6701,0,0,53,1,6,"F",41,174,784,217,120,17,12,27,3,11,11,15,"N3E"
6706,0,0,28,0,2,"F",43,182,832,359,120,31,14,59,6,13,12,17.0000000000001,"A4E"
6715,0,0,82,NA,NA,"F",36,140,1098,189,120,44,14,191,6,40,40,22.0000000000001,"A1G"
6733,0,0,49,1,6,"F",42,170,771,349,160,55,12,65,7,15,15,20.0000000000001,"A1F"
6748,0,0,40,1,7,"F",38,196,1102,556,160,27,10,40,2,20,20,20.0000000000001,"A1F"
6756,0,0,67,NA,5,"F",45,158,714,335,120,91,30,234,16,20,20,4.00000000000011,"S2F"
6764,0,0,48,0,4,"F",48,162,967,410,140,63,11,131,12,20,20,26.0000000000001,"A1F"
6777,0,0,46,0,3,"F",43,197,685,361,120,69,13,190,11,26,17,21,"A1F"
6793,0,0,63,1,2,"F",46,167,553,219,120,36,14,92,6,27,25,16.0000000000001,"A2G"
6808,0,0,55,1,2,"F",39,241,966,383,125,22,11,27,2,22,22,16.0000000000001,"A1F"
6822,0,0,36,1,2,"M",41,214,369,191,120,44,13,90,9,10,10,18,"A3E"
6833,0,0,50,1,2,"F",47,178,577,269,120,58,12,123,23,10,5,18,"S3D"
6835,0,0,48,1,3,"F",41,206,487,220,120,13,11,20,1,20,20,16.0000000000001,"F1F"
6844,0,0,66,1,3,"F",40,204,407,284,120,22,10,30,2,20,20,17.0000000000001,"A1F"
6845,0,0,40,1,5,"F",35,190,900,432,140,27,13,114,5,29,29,21,"A4G"
6859,0,0,80,NA,1,"M",45,162,322,239,120,57,25,137,14,16,15,6,"A1F"
6872,0,0,59,NA,NA,"M",40,176,1144,350,140,49,12,100,8,20,20,16.0000000000001,"A1F"
6873,0,0,50,1,6,"M",43,213,949,400,120,73,14,258,17,35,35,18,"A1G"
6879,0,0,47,NA,NA,NA,33,206,933,394,140,59,13,115,12,15,6,18,"A2F"
6914,0,0,42,1,5,"M",39,252,922,477,140,61,13,256,12,33,28,23.0000000000001,"A1G"
6935,0,0,45,1,4,"M",44,188,656,352,120,74,13,155,12,20,20,18,"A1F"
6949,0,0,46,1,6,"F",48,214,2680,607,143,74,13,181,15,18,16,19.0000000000001,"A2F"
6963,0,0,70,1,5,"F",40,134,677,407,146,60,15,72,7,17,17,18,"A1F"
6971,0,0,63,NA,NA,NA,37,182,652,220,123,71,13,87,19,7,5,18,"A3D"
6988,0,0,62,0,7,"F",40,231,875,366,124,22,12,27,3,10,10,18,"N3E"
7039,0,0,41,NA,NA,"M",40,228,790,356,120,46,11,77,5,20,15,17.0000000000001,"A1F"
7057,0,0,68,1,5,"F",41,179,1245,388,128,66,14,213,10,35,30,16.0000000000001,"A1G"
7075,0,0,37,NA,NA,"F",41,201,884,421,128,27,14,45,2,25,25,16.0000000000001,"A1G"
7080,0,0,42,1,3,"M",35,164,307,168,120,39,9,49,5,15,15,26.0000000000001,"A1F"
7136,0,0,56,1,5,"M",41,238,1805,726,133,61,13,137,8,25,25,18,"A1G"
7155,0,0,86,1,2,"F",40,174,549,235,120,94,41,563,31,25,20,6,"S4G"
7160,0,0,49,0,6,"M",41,242,887,533,120,14,9,20,1,20,20,21,"F1F"
7169,0,0,48,NA,NA,"M",36,150,4380,480,145,65,12,92,10,17,17,18,"A1F"
7188,0,0,71,1,2,"F",34,174,550,265,120,58,13,126,9,20,20,19.0000000000001,"A3F"
7193,0,0,60,NA,NA,"M",41,202,275,189,120,38,13,70,6,19,15,20.0000000000001,"A3F"
7199,0,0,44,1,6,"F",0,0,0,0,0,28,9,26,2,16,16,25.0000000000001,"A1F"
7210,0,0,85,NA,NA,NA,45,183,538,317,120,78,9,359,39,14,12,26.0000000000001,"A1E"
7218,0,0,92,0,1,"M",55,93,1458,84,120,52,13,90,4,30,25,20.0000000000001,"A1G"
7220,0,0,46,1,7,"F",41,233,1824,532,145,48,12,100,6,23,20,21,"A1F"
7233,0,0,87,NA,NA,NA,48,133,1125,393,141,93,15,175,14,25,25,21,"A1G"
7282,0,0,54,1,4,"F",38,262,605,303,135,42,13,162,18,11,11,15,"S4E"
7297,0,0,27,0,3,"F",35,185,698,309,137,22,10,25,2,15,15,22.0000000000001,"A1F"
7304,0,0,84,0,2,"F",45,131,1098,342,140,12,10,15,1,15,15,16.0000000000001,"F1F"
7365,1,30,44,1,5,"F",47,206,732,416,121,20,11,30,1,30,30,23.0000000000001,"N1G"
7368,0,0,37,0,1,"F",38,168,284,68,120,26,7,35,3,20,20,19.0000000000001,"A1F"
7388,0,0,75,0,3,"U",33,207,2100,305,127,41,14,85,7,20,20,21,"A2F"
7391,0,0,65,NA,4,"M",37,220,687,244,120,62,13,128,9,21,20,18,"A2F"
7425,0,0,50,1,7,"M",50,130,932,302,120,83,16,226,33,11,11,16.0000000000001,"S4E"
7484,0,0,47,1,2,"F",40,185,480,239,120,58,13,94,8,25,25,19.0000000000001,"A1G"
7532,0,0,79,0,3,"F",45,115,519,228,120,69,12,96,17,10,9,18,"S2E"
7540,0,0,74,1,7,"M",66,133,2983,675,157,61,15,175,7,40,40,20.0000000000001,"A2G"
7553,0,0,86,0,1,"F",48,126,300,185,120,24,11,39,3,15,15,18,"A2F"
7555,0,0,40,0,3,"M",36,138,669,303,120,31,12,37,6,10,5,16.0000000000001,"A3E"
7560,0,0,77,1,6,"F",48,172,548,213,120,58,11,83,7,17,17,26.0000000000001,"A1F"
7563,0,0,80,1,4,"F",34,194,640,322,135,62,12,100,20,5,5,17.0000000000001,"S4D"
7577,0,0,91,1,5,"F",50,164,388,211,120,79,15,180,18,30,10,16.0000000000001,"A1E"
7593,0,0,54,1,5,"F",41,146,1322,250,139,50,9,65,4,20,20,24,"A1F"
7600,0,0,79,0,1,"F",27,80,875,193,144,141,44,677,50,25,20,4.00000000000011,"S4G"
7603,0,0,60,1,7,"M",37,253,1098,578,160,55,13,73,11,10,7,16.0000000000001,"S3D"
7607,0,0,55,NA,NA,"U",39,183,338,280,117,30,12,35,7,6,4,20.0000000000001,"A4D"
7608,0,0,63,1,5,"F",48,156,533,335,120,67,14,147,13,20,20,19.0000000000001,"A1F"
7619,0,0,74,1,7,"U",51,159,1099,230,133,62,12,147,9,24,24,18,"A1F"
7659,0,0,71,1,5,"F",38,194,2409,625,158,41,10,89,5,20,20,26.0000000000001,"A1F"
7676,0,0,34,0,3,"M",39,206,576,312,120,17,8,15,1,15,15,26.0000000000001,"N1F"
7680,0,0,72,1,6,"F",44,193,2862,610,133,67,27,109,9,15,15,7.00000000000011,"A2F"
7683,0,0,76,0,1,"F",42,151,333,258,120,82,13,228,27,12,12,17.0000000000001,"A1E"
7722,0,0,44,NA,NA,"M",44,267,2852,691,140,50,13,72,9,10,10,17.0000000000001,"S3E"
7725,0,0,58,0,1,"F",0,0,0,0,0,28,12,42,4,20,7,21,"A2F"
7728,0,0,34,1,4,"M",33,221,1117,525,140,73,13,174.95,20,18,15,21,"S2F"
7736,0,0,83,NA,NA,"F",32,145,683,358,140,79,12,241,23,20,20,26.0000000000001,"A1F"
7737,0,0,30,1,2,"F",40,216,513,356,120,21,12,26,2,16,16,19.0000000000001,"N2F"
7759,0,0,46,1,7,"F",44,223,2280,808,160,46,13,82,6,16,15,20.0000000000001,"A2F"
7788,0,0,91,NA,NA,"F",51,153,723,238,120,79,14,286,25,20,20,18,"S4F"
7825,0,0,55,1,5,"F",51,90,658,64,120,53,12,118,7,22,22,18,"A1F"
7840,0,0,67,1,1,"M",39,196,728,174,120,50,12,100,4,30,30,25.0000000000001,"A1G"
7874,0,0,32,NA,NA,"M",38,133,3689,427,148,15,10,20,1,20,20,19.0000000000001,"F1F"
7894,0,0,30,1,5,"F",40,235,608,383,120,24,16,34,3,12,12,16.0000000000001,"N3E"
7896,0,0,61,1,6,"M",40,191,823,330,120,59,13,69,13,7,6,15,"S3D"
7900,0,0,64,1,5,"M",38,188,960,394,135,19,14,40,3,15,15,16.0000000000001,"N3F"
7904,0,0,51,1,7,"M",47,210,5304,1188,160,58,9,35,8,15,15,27,"A1F"
7909,0,0,82,1,6,"M",37,279,1326,479,122,69,11,102,20,8,5,18,"S3D"
7934,0,0,80,1,2,"M",40,184,387,175,120,41,11,186,12,19,17,15,"A4F"
7935,0,0,59,1,3,"F",66,133,476,182,120,21,12,25,2,15,15,20.0000000000001,"N2F"
7951,0,0,52,0,4,"M",29,152,1073,302,140,36,13,119,10,25,15,18,"S4G"
7956,1,40,46,0,4,"M",43,228,1669,453,158,25,13,35,2,25,25,16.0000000000001,"A1G"
7957,0,0,46,1,4,"M",42,172,415,255,120,41,13,43,7,15,10,15,"A1F"
7978,0,0,69,1,4,"M",42,171,919,335,120,13,11,25,1,25,25,16.0000000000001,"F1G"
7990,0,0,59,NA,NA,"F",46,174,425,205,120,41,15,72.3,6,25,16,16.0000000000001,"A1F"
7997,0,0,74,1,2,"F",43,155,814,297,140,36,12,60,4,20,20,19.0000000000001,"A1F"
8005,0,0,52,1,4,"M",38,246,702,414,120,71,14,163,13,20,20,19.0000000000001,"S2F"
8020,0,0,82,NA,NA,NA,38,166,361,216,120,54,11,42,7,15,15,18,"A1F"
8024,0,0,58,1,4,"F",37,171,1795,310,134,71,12,201,13,25,25,18,"S2G"
8027,0,0,51,1,7,"M",40,215,1097,485,132,72,12,215,13,30,30,25.0000000000001,"A1G"
8049,0,0,43,1,3,"M",32,179,1946,420,131,44,12,50,3,20,20,23.0000000000001,"A1F"
8071,0,0,92,1,1,"M",39,280,1065,555,133,13,11,15,1,15,15,16.0000000000001,"F1F"
8111,0,0,84,1,5,"F",52,153,439,234,120,22,12,35,4,11,10,18,"A3E"
8119,0,0,27,0,3,"M",45,186,394,192,120,41,12,39,5,17,17,15,"A1F"
8123,0,0,82,0,5,"F",41,192,322,251,120,23,9,25,2,15,15,27,"A1F"
8125,0,0,58,1,5,"F",38,173,1173,280,120,68,13,97,12,20,10,18,"S2E"
8128,0,0,56,1,7,"U",25,148,1219,242,160,77,16,580,11,175,175,6,"A1G"
8166,0,0,42,1,4,"F",42,243,2894,582,120,71,12,256,13,35,10,18,"A1E"
8210,0,0,72,1,2,"F",39,89,404,139,120,54,11,132,13,16,15,26.0000000000001,"A1F"
8215,0,0,53,1,7,"M",43,237,4746,775,158,32,12,45,4,15,15,20.0000000000001,"A2F"
